"","date","time","open","high","low","close","volume"
"568",20090325,0,5240,5389,5232,5359,60155
"569",20090326,0,5360,5433,5317,5385,67783
"570",20090327,0,5428,5452,5336,5356,57352
"571",20090330,0,5350,5360,5145,5179,54643
"572",20090331,0,5209,5295,5175,5199,57345
"573",20090401,0,5231,5344,5223,5314,69339
"574",20090402,0,5408,5520,5401,5512,59265
"575",20090403,0,5563,5568,5475,5511,57961
"576",20090406,0,5551,5619,5496,5526,56690
"577",20090407,0,5505,5589,5463,5584,54196
"578",20090408,0,5501,5583,5418,5459,68088
"579",20090409,0,5526,5718,5522,5712,57161
"580",20090410,0,5760,5830,5696,5826,64548
