"","date","time","open","high","low","close","volume"
"234",20220610,0,769.75,773.2,757.55,763.05,3335
"235",20220613,0,763,765.2,738.65,740.5,4175
"236",20220614,0,739.25,742,728.05,739.1,4189
"237",20220615,0,739.75,740.9,733,737.9,2527
"238",20220616,0,716.8,729,708.95,709.8,4774
"239",20220617,0,707.95,707.95,693.9,698.55,4561
"240",20220620,0,696.2,701.1,689.95,695.25,4764
"241",20220621,0,695.35,709.4,695.35,709.2,3141
"242",20220622,0,707.2,713.95,689.5,690.9,4507
"243",20220623,0,688.45,699.2,677.55,684.5,6783
"244",20220624,0,682.85,691.8,680.35,687.45,4709
"245",20220627,0,686.3,706.7,684.8,700.35,3870
"246",20220628,0,699.5,702.3,690.2,694.9,3407
"247",20220629,0,696.3,700,683.3,686.3,3918
"248",20220630,0,684.1,686,664.2,665.95,4521
"249",20220701,0,662.6,669,632.7,636.35,7781
"250",20220704,0,637.85,644.1,628.7,633.3,7408
"251",20220705,0,633.4,647.55,622,635.25,6418
"252",20220706,0,636.2,639.1,621.3,622.45,5943
"253",20220707,0,622.9,648.35,621.75,644.4,7035
"254",20220708,0,644.5,660.5,643.1,652.65,5295
"255",20220711,0,652,660,647.25,650.85,5177
"256",20220712,0,648.75,652.3,631.75,633.5,4115
"257",20220713,0,633.55,658.2,632.8,655.35,5460
"258",20220714,0,655.35,664.25,645,661.25,5416
"259",20220715,0,662.7,678.1,657,674.95,5999
"260",20220718,0,673.5,683.5,671.3,680.7,4288
"261",20220719,0,681.25,684,674,678.9,3470
"262",20220720,0,679.65,692.45,678.25,683.85,3406
"263",20220721,0,682.75,691.7,677.75,690.6,4985
"264",20220722,0,690.5,697.8,687.7,690.1,4912
"265",20220725,0,690.95,694.3,685,689.3,3118
"266",20220726,0,690,692.45,679.05,682.9,3406
"267",20220727,0,682.8,690.2,676.1,689.65,3875
"268",20220728,0,689.85,698.7,688,690.75,4340
"269",20220729,0,690.15,700,687,696.45,4494
"270",20220801,0,696,700,689.2,690.85,3820
"271",20220802,0,691.75,693.5,675.2,678.9,5600
"272",20220803,0,678.9,684.6,674.5,683.85,5282
"273",20220804,0,683.1,687.5,675.5,684.9,5585
"274",20220805,0,684.3,703.75,684.15,702.7,3842
"275",20220808,0,702.7,703,696.85,699,3202
"276",20220809,0,699,701.5,691.2,698.9,3828
"277",20220810,0,699,699.75,688.85,689.55,3431
"278",20220811,0,689.6,705.8,688.8,705.3,4598
"279",20220812,0,706.65,713.65,705.9,709.8,3487
"280",20220815,0,709.65,720.1,709.5,717.35,3059
"281",20220816,0,717.3,722.2,714.65,720.45,2403
"282",20220817,0,720.45,721.5,716.2,720.65,2216
"283",20220818,0,716.45,716.45,707.7,712.8,3295
"284",20220819,0,712,718.8,710.7,715,3378
"285",20220822,0,713.6,714.65,703.6,703.9,3701
"286",20220823,0,703.4,704.5,695.05,695.4,3243
"287",20220824,0,694.1,702,693.55,695.8,3272
"288",20220825,0,696.2,706.3,695.3,702.95,3531
"289",20220826,0,705.75,711.2,704,706.75,3400
"290",20220829,0,706.75,709.55,681.75,685.6,5402
"291",20220830,0,686.05,693.95,684,691.65,3593
"292",20220831,0,691.8,699.8,680.5,696.65,5093
"293",20220901,0,696.5,696.7,677.75,680.2,4977
"294",20220902,0,678.95,683.2,673.8,675.3,4969
"295",20220905,0,675.7,682.5,668.8,674.4,5262
"296",20220906,0,675.15,682,671.3,674.95,3420
"297",20220907,0,675.5,677.6,658.9,660.4,4855
"298",20220908,0,661,670.35,658.4,670.25,4589
"299",20220912,0,670.9,685.75,665.25,682.9,3777
"300",20220913,0,684,690.3,683.35,687.45,2334
"301",20220914,0,687.45,691.3,663.3,671.45,4776
"302",20220915,0,671.55,677.7,668.65,673.55,3607
"303",20220916,0,673.65,675.2,663.3,664.8,3912
"304",20220919,0,663.35,669,661,661.7,2702
"305",20220920,0,661.1,671.4,658.7,671.05,2997
"306",20220921,0,670.4,672.5,661,661.6,2683
"307",20220922,0,660.7,669.95,646.8,654.85,4338
"308",20220923,0,654.75,658.55,643.75,645.45,4375
"309",20220926,0,645,646,627.3,628.75,4428
"310",20220927,0,628.75,635.25,628.35,633.3,3897
"311",20220928,0,635.3,637.9,616.5,617.85,4995
"312",20220929,0,617.4,626.65,613.55,615.15,5508
"313",20220930,0,614.05,614.05,602.5,607.65,5123
"314",20221003,0,608.35,611.3,597.7,602.05,4477
"315",20221004,0,602.6,620.7,601.35,619.95,4123
"316",20221005,0,620.5,639.6,620,634.9,4938
"317",20221006,0,635.5,643.05,627.2,638.4,4241
"318",20221007,0,637.05,637.9,626.15,626.3,3593
"319",20221011,0,625,628.2,589.5,590.65,5193
"320",20221012,0,589.35,592.8,580.75,589,4864
"321",20221013,0,590.75,592.95,580.85,585.25,4032
"322",20221014,0,586.85,606.25,575.1,602.5,6649
"323",20221017,0,601.15,604.25,584.45,592.15,5071
"324",20221018,0,592,602.9,590.65,597.4,3980
"325",20221019,0,597.5,601.3,589,590.75,3518
"326",20221020,0,586.5,588.3,576.3,587.45,4824
"327",20221021,0,586.8,596.6,580,580.2,4376
"328",20221024,0,580.9,596.75,577.5,583.1,4941
"329",20221025,0,582.65,586,569,569.7,5392
"330",20221026,0,569.9,578.35,568.25,571.1,3723
"331",20221027,0,571.85,584.4,571.8,583.85,3715
"332",20221028,0,582,584.5,571.8,573.35,3769
"333",20221031,0,571.5,587.4,571.5,585.15,3705
"334",20221101,0,583.8,591.55,581,588.3,2912
"335",20221102,0,590.45,593.75,586.4,593.15,2934
"336",20221103,0,592.7,596,581,586.35,3320
"337",20221104,0,585.3,588.45,578.65,587.8,3276
"338",20221107,0,588.6,600.1,585.5,597.25,4419
"339",20221108,0,597.55,606.8,595.2,603.3,2991
"340",20221109,0,603.55,621.8,602.2,620.6,3693
"341",20221110,0,620,624.25,612.7,614.75,2898
"342",20221111,0,612.85,648.9,611.4,648.35,5491
"343",20221114,0,651.9,658.65,646.9,649.05,3569
"344",20221115,0,648,681.95,647.65,677.5,4019
"345",20221116,0,679.05,691.6,675.5,679.8,2966
"346",20221117,0,679.5,682.15,670.25,681.05,3782
"347",20221118,0,681.1,691.05,672.35,680.15,5150
"348",20221121,0,680.15,685.5,675.1,676,2829
"349",20221122,0,675.5,682,671.05,680.25,3443
"350",20221123,0,679.1,688.2,678.5,683.05,2727
"351",20221124,0,683.2,692,682.8,691.35,2363
"352",20221125,0,691.35,694.1,687.4,688.05,1865
"353",20221128,0,687.45,688.05,673.55,674,3583
"354",20221129,0,675.2,682,669.3,680.65,3465
"355",20221130,0,682,687.65,675.7,686.2,3032
"356",20221201,0,687.9,706,682.25,698.8,4723
"357",20221202,0,698.6,700,690.8,694.85,3397
"358",20221205,0,695.2,703.25,687.05,695.3,3510
"359",20221206,0,696.6,697.1,682.2,682.35,3491
"360",20221207,0,682,686.25,675.75,676.15,4367
"361",20221208,0,674.4,677.5,666,670.5,4226
"362",20221209,0,672,683.6,671.75,682.55,3360
"363",20221212,0,682.8,686.65,670.95,675,3812
"364",20221213,0,675,680.75,671,671.7,3132
"365",20221214,0,671.65,685,671.65,682.3,4586
"366",20221215,0,682,683.85,672.6,682.05,3454
"367",20221216,0,680.95,681.75,664.5,667.25,4776
"368",20221219,0,668.05,671.95,660.2,664.7,2991
"369",20221220,0,665.8,669.55,650.2,651.6,6902
"370",20221221,0,653.65,657,650.8,653.25,3799
"371",20221222,0,651.85,662.15,650,661.1,4024
"372",20221223,0,661.2,662.15,644.2,648.5,4110
"373",20221226,0,648.5,652.75,644.7,650.95,3012
"374",20221227,0,650.9,659.15,648.15,654.35,3307
"375",20221228,0,653.6,655.35,639.1,642.55,4508
"376",20221229,0,643.25,646,634.55,639.9,4259
"377",20221230,0,640,650.35,639.7,643.8,3110
"378",20230103,0,642.6,651,636.25,650.9,4600
"379",20230104,0,650.55,655,646.8,648.65,4011
"380",20230105,0,648.75,657.3,648.35,653.05,3791
"381",20230106,0,652.4,658.9,649.8,657.15,3266
"382",20230109,0,656.6,680.5,654.7,680.4,4641
"383",20230110,0,681.2,688.95,679,683.75,3180
"384",20230111,0,683.65,688,680.8,683.9,2495
"385",20230112,0,682.85,687.3,679.9,682.7,2403
"386",20230113,0,682.7,700.5,682,688.05,5519
"387",20230116,0,688.4,695.8,686.55,694,2447
"388",20230117,0,692.3,696.8,690.05,692,1768
"389",20230130,0,690.55,729.15,689.6,725.65,1969
"390",20230131,0,726.45,728.6,713.35,713.75,2678
"391",20230201,0,713.7,721.7,711.55,720.8,2614
"392",20230202,0,721.95,736.45,719,735.55,3558
"393",20230203,0,735.55,741,731,736.25,3174
"394",20230206,0,735.5,738.4,724.2,724.45,3292
"395",20230207,0,724.3,725.9,719.05,723,2319
"396",20230208,0,723.1,739.8,719.8,739.05,3779
"397",20230209,0,739.7,739.7,733.25,739.25,2428
"398",20230210,0,739.2,746.7,735.1,738.15,3137
"399",20230213,0,739.1,741.5,730.35,733.15,2895
"400",20230214,0,733.1,741.4,733,740.05,2217
"401",20230215,0,741,745,722.3,723.15,4864
"402",20230216,0,722,734,719.9,731.4,3805
"403",20230217,0,731.4,732.7,720.15,722.55,3538
"404",20230220,0,721.9,727.4,719.25,725.5,2942
"405",20230221,0,725.5,727.75,723.5,726.65,1855
"406",20230222,0,726.65,726.65,713.25,715.85,3386
"407",20230223,0,716.25,732.6,714.1,730.1,4473
"408",20230224,0,730.05,736.5,725.05,725.8,3926
"409",20230301,0,725.8,731.65,714,731.45,4864
"410",20230302,0,732,735,724.45,730,3112
"411",20230303,0,730,737.75,728.2,732.9,3476
"412",20230306,0,733,738.5,732.15,737.95,996
